Timestep	Duration (ma)	End Time (ma)	Elastic ehmin	Elastic ehmax	Total ehmin	Total ehmax	FS HMin Mode1												FS HMin Mode2												FS HMax Mode1												FS HMax Mode2												uF Porosity: Uniform aperture	MF Porosity: Uniform aperture	uF Porosity: Size-dependent aperture	MF Porosity: Size-dependent aperture	uF Porosity: Dynamic aperture	MF Porosity: Dynamic aperture	uF Porosity: Barton-Bandis aperture	MF Porosity: Barton-Bandis aperture	
							Fracture stage	Driving stress	a_uFP30	s_uFP30	a_uFP32	s_uFP32	a_MFP30	sII_MFP30	sIJ_MFP30	a_MFP32	s_MFP32	Theta_dashed	Fracture stage	Driving stress	a_uFP30	s_uFP30	a_uFP32	s_uFP32	a_MFP30	sII_MFP30	sIJ_MFP30	a_MFP32	s_MFP32	Theta_dashed	Fracture stage	Driving stress	a_uFP30	s_uFP30	a_uFP32	s_uFP32	a_MFP30	sII_MFP30	sIJ_MFP30	a_MFP32	s_MFP32	Theta_dashed	Fracture stage	Driving stress	a_uFP30	s_uFP30	a_uFP32	s_uFP32	a_MFP30	sII_MFP30	sIJ_MFP30	a_MFP32	s_MFP32	Theta_dashed									
152	7.90214177497822E-07	0.143436766727421	-0.000208117667274211	0.00122625	-0.00143436766727421	0	NotActivated	0	0.00198315868205989	0	0.0059767872912883	0	0.000222222222222222	0	0	0	0	0.743805186965831	Growing	115396.736072398	0.00168390452917964	0.000646199108229058	0.003796683677143	0.00238608945329702	0.000574321771236699	0.00041805392283598	0	0.0442850145668331	0.0196564249315282	0.543239738336875	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.41165044466075E-05	3.19707197491806E-05	2.53493092783179E-07	3.01316934882012E-06	0	0	5.42179307935405E-06	1.68360117099647E-05	
153	7.87848236499888E-07	0.143437554575658	-0.000208125545756576	0.00122625	-0.00143437554575658	0	NotActivated	0	0.00197863557038543	0	0.00596315566583265	0	0.000222222222222222	0	0	0	0	0.742111293865438	Growing	115464.723551044	0.00167901123953648	0.000650394471035279	0.00378321911737804	0.00240480845126785	0.000572638060879868	0.000421661134025367	0	0.0444291373407752	0.0199354344076693	0.540392982919044	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.41123158529826E-05	3.21822858742222E-05	2.53515739208572E-07	3.03310898634549E-06	0	0	5.42100585282598E-06	1.69474472316506E-05	
154	7.85536587980325E-07	0.143438340112246	-0.000208133401122456	0.00122625	-0.00143438340112246	0	NotActivated	0	0.00197411252431545	0	0.00594952423809389	0	0.000222222222222222	0	0	0	0	0.740417113273112	Growing	115532.511545644	0.00167412378746672	0.000654589355345127	0.00376979151362315	0.00242357241020803	0.000570936843046858	0.000425275417892401	0	0.0445709756493008	0.0202167222119989	0.537550357183357	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.41081683167059E-05	3.23938489306498E-05	2.53539754925655E-07	3.05304833466081E-06	0	0	5.42024020088037E-06	1.70588813747481E-05	
155	7.83278495250072E-07	0.143439123390741	-0.000208141233907409	0.00122625	-0.00143439123390741	0	NotActivated	0	0.00196958954447357	0	0.00593589300995152	0	0.000222222222222222	0	0	0	0	0.738722648845576	Growing	115600.104677802	0.00166924211445426	0.000658783772632489	0.0037564004493294	0.00244238163925113	0.00056921826912518	0.000428896734983387	0	0.0447105213146806	0.0205002964639058	0.534711876932656	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.41040617850093E-05	3.26054088892932E-05	2.53565140842009E-07	3.07298739101685E-06	0	0	5.41949609605386E-06	1.71703141241464E-05	
156	7.81073246452293E-07	0.143439904463987	-0.000208149044639873	0.00122625	-0.00143439904463987	0	NotActivated	0	0.0019650666314922	0	0.00592226198331144	0	0.000222222222222222	0	0	0	0	0.737027905203086	Growing	115667.507507693	0.00166436616280363	0.000662977734458977	0.00374304551504333	0.00246123645284651	0.000567482488465848	0.000432525046112312	0	0.0448477660959116	0.0207861653452331	0.531877558022317	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.4099996211344E-05	3.28169657205723E-05	2.53591898059123E-07	3.09292615262574E-06	0	0	5.41877351414816E-06	1.72817454645392E-05	
157	7.78920153901518E-07	0.143440683384141	-0.000208156833841412	0.00122625	-0.00143440683384141	0	NotActivated	0	0.00196054378601266	0	0.00590863116010645	0	0.000222222222222222	0	0	0	0	0.735332887746485	Growing	115734.724536149	0.00165949587561746	0.00066717125247718	0.0037297263082233	0.00248013717084268	0.000565729648433879	0.000436160312354106	0	0.0449827016879871	0.021074337100992	0.529047416362016	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40959715553295E-05	3.30285193944896E-05	2.53620027871693E-07	3.11286461666029E-06	0	0	5.41807243420399E-06	1.73931753804203E-05	
158	7.76818553449257E-07	0.143441460202695	-0.000208164602026947	0.00122625	-0.00143441460202695	0	NotActivated	0	0.00195602100868536	0	0.00589500054229678	0	0.000222222222222222	0	0	0	0	0.733637602499063	Growing	115801.760206686	0.00165463119677467	0.000671364338433945	0.00371644243306124	0.00249908411857293	0.000563959894457446	0.000439802495038037	0	0.0451153197211542	0.0213648200400895	0.52622146791748	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40919877827088E-05	3.32400698806218E-05	2.53649531767041E-07	3.13280278025319E-06	0	0	5.41739283847699E-06	1.75046038560798E-05	
159	7.74767803878285E-07	0.143442234970499	-0.000208172349704985	0.00122625	-0.00143442234970499	0	NotActivated	0	0.00195149830017001	0	0.00588137013187058	0	0.000222222222222222	0	0	0	0	0.731942055970618	Growing	115868.618907491	0.00164977207090911	0.00067555700417376	0.00370319350030953	0.00251807762694366	0.00056217337007572	0.000443451555741228	0	0.0452456117601581	0.0216576225360666	0.523399728712214	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40880448653052E-05	3.34516171481123E-05	2.53680411424651E-07	3.15274064049624E-06	0	0	5.41673471241569E-06	1.76160308755997E-05	
160	7.72767286323735E-07	0.143443007737785	-0.000208180077377849	0.00122625	-0.00143443007737785	0	NotActivated	0	0.00194697566113574	0	0.0058677399308445	0	0.000222222222222222	0	0	0	0	0.730246255041226	Growing	115935.304973339	0.0016449184433887	0.000679749261642142	0.00368997912711286	0.00253711803252508	0.000560370216985467	0.000447107456282302	0	0.0453735693034739	0.0219527530278511	0.520582214829212	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40841427809845E-05	3.36631611656625E-05	2.53712668715816E-07	3.17267819443963E-06	0	0	5.41609804464146E-06	1.77274564228494E-05	
161	7.70816403718812E-07	0.143443778554189	-0.000208187785541886	0.00122625	-0.00143443778554189	0	NotActivated	0	0.00194245309226133	0	0.00585410994126418	0	0.000222222222222222	0	0	0	0	0.728550206862378	Growing	116001.822687488	0.00164007026029517	0.000683941122889119	0.00367679893684488	0.00255620567764458	0.000558550575086431	0.000450770158715133	0	0.0454991837825239	0.0222502200205223	0.517768942412659	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40802815136201E-05	3.38747019015231E-05	2.53746305703397E-07	3.19261543909107E-06	0	0	5.4154828269304E-06	1.78388804814817E-05	
162	7.6891458026867E-07	0.143444547468769	-0.000208195474687689	0.00122625	-0.00143444547468769	0	NotActivated	0	0.00193793059423536	0	0.0058404801652049	0	0.000222222222222222	0	0	0	0	0.726853918773357	Growing	116068.176283505	0.00163522746840414	0.000688132600072749	0.0036636525589495	0.0025753409104828	0.000556714582525555	0.000454439625322727	0	0.0456224465608819	0.0225500320860894	0.514959927669611	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40764610530619E-05	3.40862393234856E-05	2.53781324641697E-07	3.21255237141498E-06	0	0	5.41488905419709E-06	1.7950303034928E-05	
163	7.67061260943679E-07	0.14344531453003	-0.000208203145300298	0.00122625	-0.0014344531453003	0	NotActivated	0	0.00193340816775644	0	0.00582685060477208	0	0.000222222222222222	0	0	0	0	0.725157398230899	Growing	116134.369947061	0.00163039001516581	0.000692323705462726	0.00365053962878652	0.00259452408517243	0.000554862375740078	0.000458115818611199	0	0.0457433489334629	0.0228521978642836	0.512155186871667	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40726813951088E-05	3.42977733988733E-05	2.53817727976441E-07	3.23248898833163E-06	0	0	5.4143167244803E-06	1.80617240663934E-05	
164	7.65255911000181E-07	0.143446079785941	-0.000208210797859408	0.00122625	-0.00143446079785941	0	NotActivated	0	0.00192888581353337	0	0.00581322126210191	0	0.000222222222222222	0	0	0	0	0.723460652750391	Growing	116200.407817679	0.00162555784868592	0.000696514451444038	0.00363745978748161	0.00261375556189979	0.000552994089499548	0.000461798701303869	0	0.0458618821256993	0.0231567260633647	0.509354736356622	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.4068942541485E-05	3.4509304094532E-05	2.53855518344868E-07	3.25242528671634E-06	0	0	5.41376583893053E-06	1.81731435588527E-05	
165	7.63498015518949E-07	0.143446843283956	-0.000208218432839563	0.00122625	-0.00143446843283956	0	NotActivated	0	0.00192436353228538	0	0.00579959213936194	0	0.000222222222222222	0	0	0	0	0.721763689857057	Growing	116266.293990449	0.00162073091770731	0.000700704850520684	0.00362441268178033	0.00263303570700932	0.000551109856946794	0.000465488236335452	0	0.0459780372927011	0.0234636254609404	0.506558592530115	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40652444998191E-05	3.47208313768208E-05	2.53894698575933E-07	3.2723612633985E-06	0	0	5.41323640179937E-06	1.82845614950447E-05	
166	7.61787078969789E-07	0.143447605071035	-0.000208226050710353	0.00122625	-0.00143447605071035	0	NotActivated	0	0.00191984132474229	0	0.00578596323875171	0	0.000222222222222222	0	0	0	0	0.720066517045742	Growing	116332.032517701	0.00161590917159173	0.000704894915319497	0.00361139796390614	0.00265236489311102	0.000549209809637895	0.000469184386846357	0	0.0460918055184029	0.0237729049048015	0.503766771867263	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40615872836278E-05	3.49323552116022E-05	2.53935271690615E-07	3.29229691516076E-06	0	0	5.41272842043069E-06	1.83959778574681E-05	
167	7.60122624791814E-07	0.14344836519366	-0.000208233651936601	0.00122625	-0.0014344836519366	0	NotActivated	0	0.00191531919164476	0	0.0057723345625034	0	0.000222222222222222	0	0	0	0	0.718369141748093	Growing	116397.627410635	0.00161109256030214	0.000709084658594004	0.0035984152914222	0.0026717434991909	0.000547294077581175	0.000472887116177075	0	0.0462031778146939	0.0240845733137709	0.50097929091429	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40579709123016E-05	3.51438755642324E-05	2.53977240902335E-07	3.31223223873799E-06	0	0	5.41224190525363E-06	1.85073926283757E-05	
168	7.58504194998353E-07	0.143449123697855	-0.000208241236978551	0.00122625	-0.00143449123697855	0	NotActivated	0	0.00191079713374449	0	0.00575870611288244	0	0.000222222222222222	0	0	0	0	0.716671571306056	Growing	116463.082640936	0.00160628103438531	0.000713274093228385	0.00358546432709681	0.00269117191072459	0.000545362789275266	0.000476596387862673	0	0.0463121451205336	0.0243986396785688	0.498196166290142	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40543954110952E-05	3.53553923995512E-05	2.5402060961748E-07	3.33216723081643E-06	0	0	5.41177686977738E-06	1.86188057897696E-05	
169	7.56931349797867E-07	0.143449880629205	-0.000208248806292049	0.00122625	-0.00143449880629205	0	NotActivated	0	0.00190627515180443	0	0.00574507789218822	0	0.000222222222222222	0	0	0	0	0.714973812950768	Growing	116528.402142328	0.00160147454495481	0.000717463232241508	0.00357254473877232	0.00271065051979415	0.000543416071746271	0.000480312165627369	0	0.0464186983010512	0.0247151130626922	0.495417414688096	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40508608111207E-05	3.55669056818717E-05	2.54065381436035E-07	3.35210188803268E-06	0	0	5.41133333058767E-06	1.87302173233959E-05	
170	7.55403667233756E-07	0.143450636032872	-0.000208256360328721	0.00122625	-0.00143450636032872	0	NotActivated	0	0.00190175324659904	0	0.00573144990275476	0	0.000222222222222222	0	0	0	0	0.713275873786052	Growing	116593.589812131	0.00159667304367433	0.000721652088791044	0.00355965619923757	0.00273017972520804	0.000541454050584058	0.000484034413379195	0	0.0465228281466282	0.0250340026033104	0.492643052877369	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40473671493435E-05	3.57784153749693E-05	2.54111560152326E-07	3.37203620697263E-06	0	0	5.41091130734512E-06	1.88416272107389E-05	
171	7.53920742845078E-07	0.143451389953615	-0.00020826389953615	0.00122625	-0.00143451389953615	0	NotActivated	0	0.00189723141891448	0	0.00571782214695139	0	0.000222222222222222	0	0	0	0	0.711577760775779	Growing	116658.649512759	0.00159187648274133	0.000725840676177674	0.00354679838610346	0.00274975993262472	0.000539476849977714	0.00048776309520476	0	0.0466245253719653	0.025355317512177	0.489873097704709	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40439144685831E-05	3.59899214420712E-05	2.54159149755866E-07	3.39197018417054E-06	0	0	5.41051082278525E-06	1.89530354330161E-05	
172	7.52482189341262E-07	0.143452142435804	-0.000208271424358043	0.00122625	-0.00143452142435804	0	NotActivated	0	0.00189270966954891	0	0.00570419462718353	0	0.000222222222222222	0	0	0	0	0.709879480734531	Growing	116723.585073198	0.00158708481487099	0.000730029007849397	0.00353397098168166	0.00276939155467945	0.000537484592750197	0.000491498175364082	0	0.0467237806151317	0.0256790670765583	0.487107566095997	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40405028175156E-05	3.6201423845845E-05	2.54208154432312E-07	3.41190381610791E-06	0	0	5.41013190272027E-06	1.9064441971172E-05	
173	7.51087636295541E-07	0.143452893523441	-0.000208278935234406	0.00122625	-0.00143452893523441	0	NotActivated	0	0.00188818799931264	0	0.00569056734589335	0	0.000222222222222222	0	0	0	0	0.708181040321014	Growing	116788.400290483	0.0015822979932804	0.000734217097405887	0.00352117367286645	0.00278907501111485	0.000535477400392204	0.000495239618285508	0	0.0468205844365971	0.0260052606601779	0.484346475057826	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40371322506806E-05	3.64129225483875E-05	2.5425857856453E-07	3.43183709921245E-06	0	0	5.40977457604255E-06	1.91758468058724E-05	
174	7.49736729854903E-07	0.143453643260171	-0.000208286432601704	0.00122625	-0.00143453643260171	0	NotActivated	0	0.00188366640902849	0	0.00567694030556057	0	0.000222222222222222	0	0	0	0	0.706482446033783	Growing	116853.098931097	0.00157751597167318	0.000738404958603017	0.00350840615101932	0.00280881072891505	0.000533455393095295	0.000498987388560712	0	0.0469149273182468	0.0263339077041788	0.481589841679094	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40338028284908E-05	3.66244175112128E-05	2.54310426733767E-07	3.45177002985695E-06	0	0	5.40943887472994E-06	1.92872499174985E-05	
175	7.48429132465234E-07	0.143454391689303	-0.000208293916893029	0.00122625	-0.00143454391689303	0	NotActivated	0	0.00187914489953197	0	0.00566331350870326	0	0.000222222222222222	0	0	0	0	0.704783704208905	Growing	116917.684732405	0.00157273870422416	0.00074259260535742	0.00349566811185649	0.00282859914244366	0.000531418689784293	0.000502741450939765	0	0.0470067996623767	0.0266650177281032	0.47883768313259	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.4030514617245E-05	3.683590869524E-05	2.54363703720938E-07	3.47170260435811E-06	0	0	5.40912483385269E-06	1.93986512861408E-05	
176	7.47164522613138E-07	0.143455138853826	-0.000208301388538255	0.00122625	-0.00143455138853826	0	NotActivated	0	0.00187462347167158	0	0.00564968695787859	0	0.000222222222222222	0	0	0	0	0.703084821019203	Growing	116982.161404018	0.0015679661455645	0.000746780051751187	0.00348295925533906	0.00284844069358556	0.00052936740814898	0.000506501770326281	0	0.0470961917906727	0.0269986003308896	0.476090016676568	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40272676891449E-05	3.70473960607811E-05	2.54418414508018E-07	3.49163481897544E-06	0	0	5.40883249158219E-06	1.95100508915926E-05	
177	7.45942594582272E-07	0.14345588479642	-0.000208308847964201	0.00122625	-0.0014345588479642	0	NotActivated	0	0.00187010212630905	0	0.00563606065568365	0	0.000222222222222222	0	0	0	0	0.701385802474826	Growing	117046.532629174	0.00156319825076693	0.000750967312036676	0.0034702792855657	0.00286833583189279	0.000527301664675131	0.000510268311772646	0	0.0471830939431682	0.0273346651918891	0.473346859656334	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40240621223144E-05	3.72588795675286E-05	2.54474564279547E-07	3.51156666991005E-06	0	0	5.40856188920141E-06	1.96214487133435E-05	
178	7.4476305822502E-07	0.143456629559478	-0.000208316295594783	0.00122625	-0.00143456629559478	0	NotActivated	0	0.00186558086431967	0	0.00562243460475633	0	0.000222222222222222	0	0	0	0	0.699686654424886	Growing	117110.80206607	0.00155843497533126	0.000755154400641409	0.00345762791066797	0.00288828501473453	0.000525221574674897	0.000514041040475296	0	0.0472674962771844	0.0276732220718993	0.470608229505827	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.40208980008227E-05	3.74703591745419E-05	2.54532158424249E-07	3.53149815330335E-06	0	0	5.40831307111711E-06	1.97328447305733E-05	
